endpoint,task_type,seed,outer_fold,inner_fold,split_regime,outer_split_type,inner_split_type,train_n,validation_n,test_n,train_scaffold_n,validation_scaffold_n,test_scaffold_n,group_definition,train_group_n,validation_group_n,test_group_n,target_mean,target_sd,target_range,train_target_mean,train_target_sd,train_target_min,train_target_max,train_target_range,validation_target_mean,validation_target_sd,validation_target_min,validation_target_max,validation_target_range,test_target_mean,test_target_sd,test_target_min,test_target_max,test_target_range,outer_split_hash,split_hash,no_scaffold_overlap,no_group_overlap,max_train_validation_tanimoto,max_train_test_tanimoto,max_validation_test_tanimoto
bbbp,classification,37,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,980,505,554,506,245,368,Bemis-Murcko scaffold,506,245,368,0.776173285198556,0.4171839793549335,1.0,0.736734693877551,0.4406300056276884,0.0,1.0,1.0,0.807920792079208,0.3943256168781778,0.0,1.0,1.0,0.776173285198556,0.4171839793549335,0.0,1.0,1.0,78e7026c9da3f9fff1f553b920f730fdf9b5ca55752bc2f9096149efe682dc18,fb9a4f0bd4d5b9df1c755bd94591fa70b12c20182a3aeb97b6ed8fd3a5b8aa9e,True,True,,,
bbbp,classification,37,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,1128,357,554,503,248,368,Bemis-Murcko scaffold,503,248,368,0.776173285198556,0.4171839793549335,1.0,0.773936170212766,0.4184665073216788,0.0,1.0,1.0,0.7198879551820728,0.4496840198937173,0.0,1.0,1.0,0.776173285198556,0.4171839793549335,0.0,1.0,1.0,78e7026c9da3f9fff1f553b920f730fdf9b5ca55752bc2f9096149efe682dc18,0f1e5e1c28b1daa8894f6eb63e143383988bee683c1eae000bc1bd754709db35,True,True,,,
bbbp,classification,37,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,862,623,554,493,258,368,Bemis-Murcko scaffold,493,258,368,0.776173285198556,0.4171839793549335,1.0,0.771461716937355,0.4201348688891633,0.0,1.0,1.0,0.7463884430176565,0.4354274501033673,0.0,1.0,1.0,0.776173285198556,0.4171839793549335,0.0,1.0,1.0,78e7026c9da3f9fff1f553b920f730fdf9b5ca55752bc2f9096149efe682dc18,9d5c11fc6a9cf860470851df72b3c0e34ae00dcea11d6ed28d376e3592de6381,True,True,,,
bbbp,classification,37,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,967,317,755,512,232,375,Bemis-Murcko scaffold,512,232,375,0.7867549668874172,0.4098708305113663,1.0,0.7456049638055843,0.4357459764589684,0.0,1.0,1.0,0.7728706624605678,0.4196392652811447,0.0,1.0,1.0,0.7867549668874172,0.4098708305113663,0.0,1.0,1.0,02d92b83bba7f83564c0904f8e0b1ba4d275a4209c168f20163e2ae6c7b5543b,905f6e62bfef86434bfb78bf9af0ccc4b70ed176748461271e1802eb66ff38c6,True,True,,,
bbbp,classification,37,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,708,576,755,492,252,375,Bemis-Murcko scaffold,492,252,375,0.7867549668874172,0.4098708305113663,1.0,0.7584745762711864,0.4283106391347304,0.0,1.0,1.0,0.7447916666666666,0.4363572030981638,0.0,1.0,1.0,0.7867549668874172,0.4098708305113663,0.0,1.0,1.0,02d92b83bba7f83564c0904f8e0b1ba4d275a4209c168f20163e2ae6c7b5543b,12559b304648ed0cbb66a529347e0ee41b500f6b0e8de22be72aa9d0ca934867,True,True,,,
bbbp,classification,37,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,893,391,755,484,260,375,Bemis-Murcko scaffold,484,260,375,0.7867549668874172,0.4098708305113663,1.0,0.7547592385218365,0.4304709503022568,0.0,1.0,1.0,0.7468030690537084,0.4353999158931791,0.0,1.0,1.0,0.7867549668874172,0.4098708305113663,0.0,1.0,1.0,02d92b83bba7f83564c0904f8e0b1ba4d275a4209c168f20163e2ae6c7b5543b,6c7e5626e44e23cdcc85949ff288b168d61e6e6f95de55cec537573ba9f14b0d,True,True,,,
bbbp,classification,37,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,791,518,730,496,247,376,Bemis-Murcko scaffold,496,247,376,0.7342465753424657,0.4420364328634614,1.0,0.7699115044247787,0.4211555739570302,0.0,1.0,1.0,0.8011583011583011,0.3995144660058992,0.0,1.0,1.0,0.7342465753424657,0.4420364328634614,0.0,1.0,1.0,1781037f65ff9e721b7ecfcc2ef04ac98fbb0d2d9e91d5b9665e7c687450cec3,2572eba78cc9af0c372334c3a1af7ef472c48e24182344ed6b5b8fcd2c03994e,True,True,,,
bbbp,classification,37,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,941,368,730,495,248,376,Bemis-Murcko scaffold,495,248,376,0.7342465753424657,0.4420364328634614,1.0,0.7927736450584485,0.4055346625613163,0.0,1.0,1.0,0.7554347826086957,0.4304143192301084,0.0,1.0,1.0,0.7342465753424657,0.4420364328634614,0.0,1.0,1.0,1781037f65ff9e721b7ecfcc2ef04ac98fbb0d2d9e91d5b9665e7c687450cec3,9885a52bb84487a9cab729f0d3ffc92106171dbc8c58a9d07adcd180936facc3,True,True,,,
bbbp,classification,37,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,886,423,730,495,248,376,Bemis-Murcko scaffold,495,248,376,0.7342465753424657,0.4420364328634614,1.0,0.7821670428893905,0.4130063942237017,0.0,1.0,1.0,0.7825059101654847,0.4130299087641324,0.0,1.0,1.0,0.7342465753424657,0.4420364328634614,0.0,1.0,1.0,1781037f65ff9e721b7ecfcc2ef04ac98fbb0d2d9e91d5b9665e7c687450cec3,47b7db18d4f6003f401b58e290e2bc2e9b02de9c89f288fadd9fe4474d772cba,True,True,,,
bace,classification,37,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,830,251,432,353,133,189,Bemis-Murcko scaffold,353,133,189,0.4444444444444444,0.4974801157673675,1.0,0.4650602409638554,0.499078459554464,0.0,1.0,1.0,0.450199203187251,0.498507733299457,0.0,1.0,1.0,0.4444444444444444,0.4974801157673675,0.0,1.0,1.0,6f5efb079515e32067a583c6255db22fd6159cd9fdfce4ef1a285811922021dc,b0d923e86b43603e3b3efdc1ece0542cc54ac2a859646f19b09324eb216c8595,True,True,,,
