endpoint,task_type,seed,outer_fold,inner_fold,split_regime,outer_split_type,inner_split_type,train_n,validation_n,test_n,train_scaffold_n,validation_scaffold_n,test_scaffold_n,group_definition,train_group_n,validation_group_n,test_group_n,target_mean,target_sd,target_range,train_target_mean,train_target_sd,train_target_min,train_target_max,train_target_range,validation_target_mean,validation_target_sd,validation_target_min,validation_target_max,validation_target_range,test_target_mean,test_target_sd,test_target_min,test_target_max,test_target_range,outer_split_hash,split_hash,no_scaffold_overlap,no_group_overlap,max_train_validation_tanimoto,max_train_test_tanimoto,max_validation_test_tanimoto
bbbp,classification,97,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,853,403,783,499,243,377,Bemis-Murcko scaffold,499,243,377,0.7535121328224776,0.4312413557971836,1.0,0.7878077373974208,0.4091001238676335,0.0,1.0,1.0,0.739454094292804,0.4394780936269419,0.0,1.0,1.0,0.7535121328224776,0.4312413557971836,0.0,1.0,1.0,6220edd93b956a26e440f8c7751b0bbfef3f0fbe711441ddf37fdec5446f2444,738a6a6710a24f8daf4ada349a618d8065e60705bc0a2a90492669cb4aea6737,True,True,,,
bbbp,classification,97,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,780,476,783,489,253,377,Bemis-Murcko scaffold,489,253,377,0.7535121328224776,0.4312413557971836,1.0,0.7487179487179487,0.4340286810277732,0.0,1.0,1.0,0.8109243697478992,0.39198064742055,0.0,1.0,1.0,0.7535121328224776,0.4312413557971836,0.0,1.0,1.0,6220edd93b956a26e440f8c7751b0bbfef3f0fbe711441ddf37fdec5446f2444,06727ba38966d443a264f1662d10bb006eadd462ffc61c31efcfdc2bd10ee9fa,True,True,,,
bbbp,classification,97,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,879,377,783,496,246,377,Bemis-Murcko scaffold,496,246,377,0.7535121328224776,0.4312413557971836,1.0,0.7781569965870307,0.4157226251532598,0.0,1.0,1.0,0.7586206896551724,0.4284884453077925,0.0,1.0,1.0,0.7535121328224776,0.4312413557971836,0.0,1.0,1.0,6220edd93b956a26e440f8c7751b0bbfef3f0fbe711441ddf37fdec5446f2444,6873f77e8e62a647480518e7c4c77a973fa5aaaef440ea9b431a7ae653c45c19,True,True,,,
bbbp,classification,97,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,1025,427,587,502,249,368,Bemis-Murcko scaffold,502,249,368,0.7614991482112436,0.4265303320351682,1.0,0.7580487804878049,0.4284739653985878,0.0,1.0,1.0,0.7868852459016393,0.409988427001011,0.0,1.0,1.0,0.7614991482112436,0.4265303320351682,0.0,1.0,1.0,15f5ec5198e7c8ece1a0614d72ac0615148d8bbbc1ef5ecaaa9067202ad427d4,ea9ccb5f60d3649e206940b13980465e6a0df2643918a47e65142035c28ef155,True,True,,,
bbbp,classification,97,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,852,600,587,499,252,368,Bemis-Murcko scaffold,499,252,368,0.7614991482112436,0.4265303320351682,1.0,0.7687793427230047,0.4218608133587974,0.0,1.0,1.0,0.7633333333333333,0.4253905861756938,0.0,1.0,1.0,0.7614991482112436,0.4265303320351682,0.0,1.0,1.0,15f5ec5198e7c8ece1a0614d72ac0615148d8bbbc1ef5ecaaa9067202ad427d4,834219ae461e219697837ac0ede4edfa6c69780123d35e7df2661aa01d261e59,True,True,,,
bbbp,classification,97,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,1027,425,587,501,250,368,Bemis-Murcko scaffold,501,250,368,0.7614991482112436,0.4265303320351682,1.0,0.7731256085686465,0.419014748488373,0.0,1.0,1.0,0.7505882352941177,0.4331824775121097,0.0,1.0,1.0,0.7614991482112436,0.4265303320351682,0.0,1.0,1.0,15f5ec5198e7c8ece1a0614d72ac0615148d8bbbc1ef5ecaaa9067202ad427d4,f2ce00d55ce24cb7543990ed055ec7573a1120ce8904e31cc0be029e0cd42740,True,True,,,
bbbp,classification,97,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,1015,355,669,498,247,374,Bemis-Murcko scaffold,498,247,374,0.7817638266068759,0.4133576525589525,1.0,0.7625615763546798,0.425722891302514,0.0,1.0,1.0,0.7408450704225352,0.4387892512385265,0.0,1.0,1.0,0.7817638266068759,0.4133576525589525,0.0,1.0,1.0,4ec789449e8bd1d98573a89c16cd3c9be23d9518d3dcac705959b08011c8f735,0227ff625798e8964588d3f515aa929d8630d0cab832288216ba315ae378af34,True,True,,,
bbbp,classification,97,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,888,482,669,501,244,374,Bemis-Murcko scaffold,501,244,374,0.7817638266068759,0.4133576525589525,1.0,0.7184684684684685,0.4499995203769423,0.0,1.0,1.0,0.8278008298755186,0.3779457244682105,0.0,1.0,1.0,0.7817638266068759,0.4133576525589525,0.0,1.0,1.0,4ec789449e8bd1d98573a89c16cd3c9be23d9518d3dcac705959b08011c8f735,743b682fd9822d9c139dfa33e4f69b90babaa49cfa494dad9882751144ef7a4e,True,True,,,
bbbp,classification,97,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,837,533,669,491,254,374,Bemis-Murcko scaffold,491,254,374,0.7817638266068759,0.4133576525589525,1.0,0.7909199522102748,0.4068948108852662,0.0,1.0,1.0,0.7035647279549718,0.4571142463785898,0.0,1.0,1.0,0.7817638266068759,0.4133576525589525,0.0,1.0,1.0,4ec789449e8bd1d98573a89c16cd3c9be23d9518d3dcac705959b08011c8f735,1c9409ba271ec556cc60c8c49ddf5823ffc455b3ed2ac3cd247fff188d62fffd,True,True,,,
bace,classification,97,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,695,282,536,323,124,228,Bemis-Murcko scaffold,323,124,228,0.4384328358208955,0.4966585234731053,1.0,0.4388489208633093,0.4966038539973585,0.0,1.0,1.0,0.5354609929078015,0.4996275839786273,0.0,1.0,1.0,0.4384328358208955,0.4966585234731053,0.0,1.0,1.0,4f397c616c408ac42d0204b1745eed2cdfe4d1693144ed78f4b1373628d2d454,eb20418c957ccacd7b1ac50dd5a345d0dd4372c368265d75a67470000d7bcd8b,True,True,,,
