endpoint,task_type,seed,outer_fold,inner_fold,split_regime,outer_split_type,inner_split_type,train_n,validation_n,test_n,train_scaffold_n,validation_scaffold_n,test_scaffold_n,group_definition,train_group_n,validation_group_n,test_group_n,target_mean,target_sd,target_range,train_target_mean,train_target_sd,train_target_min,train_target_max,train_target_range,validation_target_mean,validation_target_sd,validation_target_min,validation_target_max,validation_target_range,test_target_mean,test_target_sd,test_target_min,test_target_max,test_target_range,outer_split_hash,split_hash,no_scaffold_overlap,no_group_overlap,max_train_validation_tanimoto,max_train_test_tanimoto,max_validation_test_tanimoto
bbbp,classification,149,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,859,382,798,499,245,375,Bemis-Murcko scaffold,499,245,375,0.7631578947368421,0.4254112219791288,1.0,0.7788125727590222,0.4152882404293965,0.0,1.0,1.0,0.7382198952879581,0.4401800798539746,0.0,1.0,1.0,0.7631578947368421,0.4254112219791288,0.0,1.0,1.0,214ec875a5ecc80c868ccda8995a69c09aa2d20d13b253c828099ddf7a1fd26f,44e37dc1eb11a5f4f1a757339c3f29815bc62ea69d0a6fb21714a1b03a3601fe,True,True,,,
bbbp,classification,149,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,768,473,798,497,247,375,Bemis-Murcko scaffold,497,247,375,0.7631578947368421,0.4254112219791288,1.0,0.7434895833333334,0.436991384990917,0.0,1.0,1.0,0.8033826638477801,0.3978613050909218,0.0,1.0,1.0,0.7631578947368421,0.4254112219791288,0.0,1.0,1.0,214ec875a5ecc80c868ccda8995a69c09aa2d20d13b253c828099ddf7a1fd26f,2af60b50da2ec6d24bff3c5f7a06726d459e283fc7fa39565e697071dd60c1bc,True,True,,,
bbbp,classification,149,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,855,386,798,492,252,375,Bemis-Murcko scaffold,492,252,375,0.7631578947368421,0.4254112219791288,1.0,0.7742690058479532,0.4183075050353708,0.0,1.0,1.0,0.7487046632124352,0.4343209428300636,0.0,1.0,1.0,0.7631578947368421,0.4254112219791288,0.0,1.0,1.0,214ec875a5ecc80c868ccda8995a69c09aa2d20d13b253c828099ddf7a1fd26f,27128c2981aea547f0cbb27c6278571efb7394b8ebab5554e5e17338916a523f,True,True,,,
bbbp,classification,149,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,853,554,632,498,248,373,Bemis-Murcko scaffold,498,248,373,0.7357594936708861,0.4412772045155967,1.0,0.7655334114888629,0.4239135274478206,0.0,1.0,1.0,0.7978339350180506,0.4019783821929871,0.0,1.0,1.0,0.7357594936708861,0.4412772045155967,0.0,1.0,1.0,ab7c4299974c522aa0ae0fc39bd4bc64e8c309b7771585889c3309bb5701b2de,c9f9bcc7d9f162f9ceda50b7f2413f6c41481320016770536e3ec35c0340ddc2,True,True,,,
bbbp,classification,149,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,1026,381,632,503,243,373,Bemis-Murcko scaffold,503,243,373,0.7357594936708861,0.4412772045155967,1.0,0.7865497076023392,0.4099427514641077,0.0,1.0,1.0,0.7559055118110236,0.4301138545671281,0.0,1.0,1.0,0.7357594936708861,0.4412772045155967,0.0,1.0,1.0,ab7c4299974c522aa0ae0fc39bd4bc64e8c309b7771585889c3309bb5701b2de,87a48849383d75422a97cb84611d1dd2f912bffe93d51d3933c8d3a9a9a29cb8,True,True,,,
bbbp,classification,149,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,935,472,632,491,255,373,Bemis-Murcko scaffold,491,255,373,0.7357594936708861,0.4412772045155967,1.0,0.7807486631016043,0.4139607041729788,0.0,1.0,1.0,0.7733050847457628,0.4191378373318495,0.0,1.0,1.0,0.7357594936708861,0.4412772045155967,0.0,1.0,1.0,ab7c4299974c522aa0ae0fc39bd4bc64e8c309b7771585889c3309bb5701b2de,0f35c1ff92cb08180799beb20139832df8cc01bc42ca0f97852e874024714306,True,True,,,
bbbp,classification,149,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,942,488,609,503,245,371,Bemis-Murcko scaffold,503,245,371,0.7980295566502463,0.4018002978945206,1.0,0.7473460721868365,0.4347649702573528,0.0,1.0,1.0,0.7581967213114754,0.4286151069276008,0.0,1.0,1.0,0.7980295566502463,0.4018002978945206,0.0,1.0,1.0,512afc094b000ef545687be8e7fb0451b9b72865f75b7ba32308a98c455d1546,b7f1a15c6f90768aacf5b379518b37dbc18a7cbe93abebd21ca60f03b0a079f7,True,True,,,
bbbp,classification,149,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,926,504,609,497,251,371,Bemis-Murcko scaffold,497,251,371,0.7980295566502463,0.4018002978945206,1.0,0.744060475161987,0.4366238193022046,0.0,1.0,1.0,0.7638888888888888,0.4251131945569755,0.0,1.0,1.0,0.7980295566502463,0.4018002978945206,0.0,1.0,1.0,512afc094b000ef545687be8e7fb0451b9b72865f75b7ba32308a98c455d1546,8526e549b1a498c722252b0a67355368afaf2df5576067684250cef4acfc5028,True,True,,,
bbbp,classification,149,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,992,438,609,496,252,371,Bemis-Murcko scaffold,496,252,371,0.7980295566502463,0.4018002978945206,1.0,0.7610887096774194,0.4266335309384832,0.0,1.0,1.0,0.728310502283105,0.4453393270107141,0.0,1.0,1.0,0.7980295566502463,0.4018002978945206,0.0,1.0,1.0,512afc094b000ef545687be8e7fb0451b9b72865f75b7ba32308a98c455d1546,3b1613e26e17adcb1d8bd0cc5580c72ded7f455c3c371026a26be91536024524,True,True,,,
bace,classification,149,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,796,248,469,309,120,246,Bemis-Murcko scaffold,309,120,246,0.4626865671641791,0.4991381780436273,1.0,0.478643216080402,0.4998577592309182,0.0,1.0,1.0,0.375,0.4851019342774012,0.0,1.0,1.0,0.4626865671641791,0.4991381780436273,0.0,1.0,1.0,af7daf78541edc64641859d74b145c2a4e39f151fe070ae314ff27ad888e5509,5f23299b4110d1dbda598da606bb62558cd3e8d772f80b9754f2d0cd061060cb,True,True,,,
bace,classification,149,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,625,419,469,275,154,246,Bemis-Murcko scaffold,275,154,246,0.4626865671641791,0.4991381780436273,1.0,0.4144,0.4930127163284315,0.0,1.0,1.0,0.513126491646778,0.5004251883439218,0.0,1.0,1.0,0.4626865671641791,0.4991381780436273,0.0,1.0,1.0,af7daf78541edc64641859d74b145c2a4e39f151fe070ae314ff27ad888e5509,2404dbde075416b054d51906e72ecb7309aa0cac0ba73533908b04cf17eac66c,True,True,,,
bace,classification,149,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,667,377,469,274,155,246,Bemis-Murcko scaffold,274,155,246,0.4626865671641791,0.4991381780436273,1.0,0.4617691154422789,0.498910393002504,0.0,1.0,1.0,0.4403183023872679,0.4970850183171972,0.0,1.0,1.0,0.4626865671641791,0.4991381780436273,0.0,1.0,1.0,af7daf78541edc64641859d74b145c2a4e39f151fe070ae314ff27ad888e5509,aab617fafc2a1f3e24487495e0a3f9afdf31e59ec512707bf987c762ad361db4,True,True,,,
